36,29,47,39
23,29,40,25
26,28,36,30
29,28,24,29
11,32,12,27
13,23,13,39
13,21,12,35
11,31,12,36
13,51,17,65
21,64,10,65
17,65,12,65
35,57,15,66
37,63,35,60
35,60,36,62
35,59,36,62
11,50,36,58
12,43,12,41
11,53,12,57
10,30,25,28
18,11,13,11
22,12,13,11
31,9,19,12
38,22,31,21
53,18,53,14
54,16,54,15
37,31,37,31
37,30,37,31
36,25,37,21
38,20,36,25
37,28,40,40
43,40,48,40
53,39,37,39
43,41,39,24
38,22,29,30
11,47,34,42
12,52,12,53
16,64,20,66
14,63,13,63
16,64,35,60
35,63,35,55
34,51,36,57
33,48,35,63
35,62,34,62
36,56,35,59
34,41,34,28
25,29,38,29
22,30,39,30
12,38,39,30
13,41,13,22
17,11,11,34
22,12,9,12
25,21,24,23
31,9,51,10
53,18,51,12
59,19,53,19
64,33,61,35
61,35,67,29
66,30,69,27
61,35,68,27
66,30,55,38
61,35,50,39
51,39,59,37
39,26,37,42
37,30,22,30
35,30,22,30
11,34,11,30
12,39,13,23
13,25,13,40
13,51,9,50
21,64,10,65
12,65,17,65
35,59,15,66
35,63,35,59
35,63,33,59
35,50,33,38
34,42,33,38
34,54,35,41
33,39,34,43
37,29,28,28
22,30,39,30
27,29,33,28
39,30,11,30
11,35,12,26
14,23,13,23
13,24,13,41
11,47,13,53
12,44,12,56
12,55,12,56
9,65,18,65
15,66,21,64
36,61,34,53
37,63,35,60
34,56,37,62
35,62,37,62
34,28,29,28
38,29,25,29
39,30,36,29
45,39,42,39
49,39,40,40
54,42,55,39
61,35,70,29
60,17,64,17
74,12,69,11
83,20,81,17
78,13,81,16
84,21,76,12
84,20,82,17
86,23,85,21
86,23,87,24
89,28,85,21
90,24,90,24
90,24,86,21
90,25,89,33
90,29,74,38
88,52,92,50
85,71,74,44
77,70,89,69
88,70,83,74
71,77,74,77
78,56,68,64
69,62,76,58
68,63,66,65
60,71,64,68
63,69,58,75
56,74,57,77
57,76,60,71
54,88,51,88
54,69,55,70
54,67,58,57
54,41,50,41
58,42,47,42
36,47,58,43
37,56,37,43
40,40,37,49
37,49,36,43
38,81,34,80
24,79,25,79
25,80,24,79
19,76,31,81
12,75,23,66
21,71,14,72
21,73,19,89
12,85,13,87
21,73,11,76
17,89,13,87
17,74,12,74
13,87,17,89
17,89,25,88
25,89,22,88
25,89,25,78
26,79,26,88
16,88,26,79
16,88,11,88
12,89,12,81
18,73,12,81
12,74,10,75
11,75,21,75
12,74,10,75
10,75,19,75
26,79,27,78
34,79,26,79
33,81,28,81
33,83,33,80
55,74,55,74
54,64,53,61
54,63,53,62
51,89,56,89
48,88,60,88
63,87,50,88
71,86,66,88
72,76,69,89
70,88,75,82
76,81,75,80
62,69,79,72
59,72,76,76
71,63,70,63
71,62,73,61
65,66,70,63
74,61,65,66
72,60,60,73
60,73,61,71
57,74,59,73
56,75,57,74
73,84,71,86
63,88,74,84
70,87,57,74
72,86,55,87
57,88,55,87
70,87,55,87
74,81,73,83
75,80,72,85
75,82,70,88
75,80,76,81
78,72,61,69
59,73,80,76
70,63,79,73
80,71,61,70
71,63,72,62
71,61,60,73
61,71,63,68
70,60,73,62
65,66,69,60
80,70,66,65
67,64,70,60
80,72,74,56
90,54,89,64
90,52,88,58
91,50,88,41
89,42,89,55
75,57,91,49
74,55,73,53
73,52,76,58
75,56,76,58
89,57,73,53
87,69,85,71
91,67,89,65
81,73,84,74
83,74,84,74
71,60,74,77
68,64,74,58
70,61,74,59
67,64,72,60
64,68,65,67
73,77,60,73
69,87,73,84
70,86,67,88
61,87,77,81
68,88,69,88
66,88,62,87
55,76,68,89
35,83,62,73
35,88,36,78
36,60,35,61
38,59,34,62
36,61,34,61
45,41,40,41
48,42,36,42
47,42,36,42
52,57,55,56
61,37,63,36
73,41,63,36
68,27,72,47
86,21,71,45
81,17,85,20
86,21,79,16
84,19,90,27
90,32,87,22
90,25,88,37
89,33,90,25
92,50,76,44
90,46,84,71
80,72,77,70
88,70,84,74
78,73,83,74
68,63,71,60
71,60,67,65
68,63,75,58
71,78,64,69
73,77,70,61
64,68,71,78
72,78,59,74
75,83,69,86
62,88,60,87
71,87,61,87
50,87,55,76
35,83,52,91
36,91,36,78
55,73,55,77
55,69,53,64
54,65,56,74
49,89,53,89
42,87,60,87
60,70,63,70
73,77,72,80
64,67,72,61
68,60,73,57
77,75,78,74
74,58,74,57
90,60,75,56
89,45,89,47
88,44,90,49
89,48,88,45
88,30,90,52
84,22,89,25
86,21,85,21
85,20,73,12
65,19,65,15
65,11,65,16
65,17,64,15
64,17,59,15
72,29,71,29
66,29,71,29
68,28,82,17
84,19,88,24
89,27,86,22
